label,device_ms,ax,ay,az,gx,gy,gz,recv_unix_time
still,179962,0.1951,-0.1333,-1.0146,2.594,-0.031,-0.031,1788095190.182
still,179967,0.1924,-0.1355,-1.0161,2.375,0.531,-0.219,1788095190.186
still,179971,0.1880,-0.1377,-1.0193,2.406,1.062,-0.562,1788095190.191
still,179976,0.1824,-0.1396,-1.0242,2.625,1.406,-0.938,1788095190.195
still,179980,0.1772,-0.1411,-1.0293,2.969,1.375,-1.281,1788095190.200
still,179985,0.1748,-0.1421,-1.0337,3.469,0.969,-1.625,1788095190.204
still,179989,0.1750,-0.1418,-1.0364,4.094,0.281,-1.969,1788095190.209
still,179994,0.1775,-0.1411,-1.0369,4.719,-0.594,-2.375,1788095190.213
still,179999,0.1802,-0.1399,-1.0359,5.312,-1.469,-2.844,1788095190.218
still,180003,0.1819,-0.1387,-1.0337,5.688,-2.312,-3.406,1788095190.223
still,180008,0.1831,-0.1377,-1.0310,5.906,-2.938,-3.969,1788095190.228
still,180030,0.2080,-0.1296,-1.0190,4.938,-1.844,-4.406,1788095190.250
still,180035,0.2109,-0.1270,-1.0183,4.562,-1.438,-4.312,1788095190.254
still,180039,0.2109,-0.1245,-1.0181,4.031,-1.188,-4.125,1788095190.259
still,180044,0.2097,-0.1230,-1.0176,3.406,-1.156,-3.781,1788095190.264
still,180049,0.2080,-0.1230,-1.0173,2.812,-1.250,-3.375,1788095190.268
still,180053,0.2058,-0.1248,-1.0183,2.375,-1.344,-3.062,1788095190.273
still,180058,0.2031,-0.1270,-1.0210,2.156,-1.344,-2.844,1788095190.277
still,180062,0.2004,-0.1287,-1.0249,2.125,-1.250,-2.781,1788095190.282
still,180067,0.1990,-0.1294,-1.0293,2.219,-1.125,-2.812,1788095190.286
still,180071,0.1995,-0.1287,-1.0330,2.375,-1.094,-2.938,1788095190.291
still,180076,0.2012,-0.1272,-1.0359,2.469,-1.250,-3.094,1788095190.295
still,180080,0.2036,-0.1255,-1.0378,2.531,-1.656,-3.344,1788095190.300
still,180085,0.2058,-0.1243,-1.0388,2.625,-2.219,-3.656,1788095190.304
still,180089,0.2083,-0.1233,-1.0383,2.750,-2.688,-4.062,1788095190.309
still,180094,0.2112,-0.1226,-1.0371,2.906,-2.969,-4.406,1788095190.313
still,180099,0.2156,-0.1218,-1.0359,3.000,-2.969,-4.531,1788095190.318
still,180103,0.2209,-0.1208,-1.0359,3.094,-2.844,-4.344,1788095190.323
still,180107,0.2266,-0.1204,-1.0371,3.219,-2.594,-3.875,1788095190.327
still,180112,0.2305,-0.1206,-1.0393,3.406,-2.312,-3.188,1788095190.332
still,180116,0.2319,-0.1211,-1.0420,3.688,-2.062,-2.375,1788095190.336
still,180121,0.2307,-0.1223,-1.0447,4.062,-1.844,-1.594,1788095190.341
still,180125,0.2280,-0.1235,-1.0466,4.531,-1.625,-0.969,1788095190.345
still,180130,0.2249,-0.1245,-1.0471,5.156,-1.375,-0.562,1788095190.350
still,180135,0.2219,-0.1248,-1.0459,5.844,-1.188,-0.281,1788095190.354
still,180139,0.2192,-0.1243,-1.0427,6.438,-1.125,-0.031,1788095190.359
still,180144,0.2166,-0.1230,-1.0386,6.750,-1.188,0.250,1788095190.363
still,180148,0.2134,-0.1218,-1.0342,6.719,-1.406,0.531,1788095190.368
still,180153,0.2102,-0.1211,-1.0303,6.469,-1.656,0.781,1788095190.373
still,180157,0.2070,-0.1216,-1.0269,6.188,-1.875,0.969,1788095190.377
still,180162,0.2046,-0.1230,-1.0251,6.031,-2.094,0.938,1788095190.382
still,180166,0.2036,-0.1255,-1.0247,6.125,-2.500,0.719,1788095190.386
still,180171,0.2043,-0.1282,-1.0254,6.312,-3.062,0.406,1788095190.390
still,180175,0.2061,-0.1304,-1.0266,6.500,-3.656,0.125,1788095190.395
still,180180,0.2078,-0.1313,-1.0281,6.719,-4.000,-0.031,1788095190.400
still,180185,0.2097,-0.1313,-1.0300,6.969,-3.875,-0.062,1788095190.404
still,180189,0.2114,-0.1304,-1.0325,7.344,-3.375,0.094,1788095190.409
still,180194,0.2136,-0.1289,-1.0359,7.812,-2.688,0.312,1788095190.413
still,180198,0.2161,-0.1274,-1.0400,8.469,-2.125,0.438,1788095190.418
still,180203,0.2190,-0.1255,-1.0447,9.219,-1.750,0.531,1788095190.422
still,180207,0.2214,-0.1238,-1.0496,10.125,-1.469,0.688,1788095190.427
still,180229,0.2148,-0.1238,-1.0891,16.938,4.406,2.438,1788095190.449
still,180233,0.2148,-0.1238,-1.0891,16.938,4.406,2.375,1788095190.452
still,180236,0.2163,-0.1284,-1.0999,19.500,6.625,2.375,1788095190.455
still,180239,0.2168,-0.1333,-1.1079,22.281,8.562,2.031,1788095190.458
still,180243,0.2163,-0.1355,-1.1138,25.000,9.688,1.469,1788095190.463
still,180248,0.2161,-0.1340,-1.1179,27.656,9.750,0.906,1788095190.467
still,180253,0.2170,-0.1294,-1.1218,30.281,8.781,0.688,1788095190.473
still,180257,0.2188,-0.1238,-1.1245,32.875,6.938,1.125,1788095190.477
still,180262,0.2217,-0.1206,-1.1240,35.594,4.438,2.062,1788095190.482
still,180267,0.2258,-0.1211,-1.1199,38.500,1.531,3.250,1788095190.486
still,180271,0.2302,-0.1238,-1.1145,41.562,-1.500,4.281,1788095190.491
still,180275,0.2349,-0.1262,-1.1108,44.656,-4.406,5.125,1788095190.495
still,180280,0.2388,-0.1279,-1.1106,47.750,-6.906,5.875,1788095190.500
still,180284,0.2415,-0.1299,-1.1150,50.938,-8.906,6.750,1788095190.504
still,180289,0.2432,-0.1338,-1.1233,54.531,-10.438,7.781,1788095190.508
still,180293,0.2437,-0.1394,-1.1350,58.750,-11.625,8.875,1788095190.513
still,180298,0.2432,-0.1462,-1.1499,63.625,-12.562,9.875,1788095190.517
still,180302,0.2427,-0.1531,-1.1692,69.188,-13.188,10.688,1788095190.522
still,180307,0.2441,-0.1592,-1.1931,75.438,-13.188,11.344,1788095190.526
still,180312,0.2500,-0.1638,-1.2197,82.500,-12.281,11.938,1788095190.531
still,180316,0.2620,-0.1658,-1.2451,90.531,-10.312,12.531,1788095190.535
still,180321,0.2805,-0.1621,-1.2656,99.500,-7.469,13.281,1788095190.540
still,180325,0.3037,-0.1516,-1.2771,109.531,-4.031,14.062,1788095190.545
still,180330,0.3281,-0.1370,-1.2778,120.781,-0.281,14.750,1788095190.549
still,180334,0.3484,-0.1265,-1.2715,132.656,3.562,15.500,1788095190.553
still,180339,0.3582,-0.1270,-1.2639,143.500,6.844,17.000,1788095190.558
still,180343,0.3557,-0.1372,-1.2588,151.500,8.469,19.688,1788095190.562
still,180348,0.3442,-0.1499,-1.2544,156.188,7.500,23.562,1788095190.567
still,180352,0.3291,-0.1592,-1.2463,158.250,3.656,27.938,1788095190.572
still,180357,0.3159,-0.1655,-1.2339,158.812,-2.531,32.094,1788095190.576
still,180362,0.3083,-0.1731,-1.2188,158.844,-9.688,35.344,1788095190.581
still,180366,0.3064,-0.1843,-1.2046,159.031,-16.094,37.469,1788095190.585
still,180371,0.3096,-0.1973,-1.1946,159.875,-20.250,38.844,1788095190.590
still,180376,0.3167,-0.2090,-1.1907,161.562,-21.156,40.000,1788095190.595
still,180380,0.3276,-0.2178,-1.1926,164.250,-18.625,41.344,1788095190.599
still,180385,0.3416,-0.2239,-1.1987,168.000,-13.062,43.000,1788095190.604
still,180389,0.3569,-0.2292,-1.2078,172.812,-5.156,44.719,1788095190.609
still,180394,0.3711,-0.2358,-1.2190,178.562,4.281,46.312,1788095190.613
still,180398,0.3821,-0.2441,-1.2314,185.094,14.469,47.750,1788095190.618
still,180403,0.3884,-0.2527,-1.2444,192.219,24.719,49.281,1788095190.622
still,180407,0.3901,-0.2598,-1.2556,199.906,34.312,51.406,1788095190.627
still,180431,0.3596,-0.3113,-1.2173,234.156,54.312,73.781,1788095190.650
still,180434,0.3374,-0.3315,-1.1938,236.688,50.844,78.094,1788095190.654
still,180439,0.3123,-0.3574,-1.1714,237.906,45.719,81.719,1788095190.658
still,180444,0.2917,-0.3860,-1.1519,238.812,39.844,84.719,1788095190.663
still,180448,0.2827,-0.4111,-1.1370,240.250,33.750,87.312,1788095190.667
still,180453,0.2881,-0.4248,-1.1292,242.500,27.312,89.688,1788095190.672
still,180457,0.3054,-0.4229,-1.1265,245.625,20.406,92.125,1788095190.677
still,180461,0.3289,-0.4092,-1.1245,249.719,13.188,94.844,1788095190.681
still,180466,0.3523,-0.3953,-1.1191,254.969,6.375,97.906,1788095190.685
still,180471,0.3708,-0.3896,-1.1104,261.000,1.062,101.406,1788095190.690
still,180475,0.3811,-0.3938,-1.1003,267.031,-1.875,105.375,1788095190.695
still,180480,0.3823,-0.4026,-1.0901,272.344,-1.781,109.812,1788095190.700
still,180485,0.3752,-0.4116,-1.0789,276.781,1.219,114.562,1788095190.704
still,180489,0.3613,-0.4192,-1.0652,280.312,6.344,119.500,1788095190.708
still,180493,0.3428,-0.4282,-1.0471,282.906,12.250,124.188,1788095190.713
still,180498,0.3203,-0.4434,-1.0222,284.625,17.500,128.125,1788095190.717
still,180502,0.2927,-0.4680,-0.9897,285.438,20.906,130.688,1788095190.722
still,180507,0.2576,-0.5037,-0.9517,285.250,22.031,131.438,1788095190.727
still,180512,0.2153,-0.5493,-0.9116,284.250,20.594,130.125,1788095190.731
still,180516,0.1733,-0.5981,-0.8740,282.594,16.875,126.844,1788095190.736
still,180521,0.1431,-0.6389,-0.8435,280.500,12.031,122.281,1788095190.740
still,180525,0.1323,-0.6628,-0.8206,278.531,7.656,117.438,1788095190.745
still,180530,0.1426,-0.6709,-0.8049,277.625,4.938,113.344,1788095190.749
still,180534,0.1704,-0.6682,-0.7986,278.406,4.250,110.938,1788095190.754
still,180539,0.2080,-0.6599,-0.8032,281.031,5.344,110.938,1788095190.758
still,180543,0.2444,-0.6475,-0.8159,285.094,7.469,113.844,1788095190.763
still,180548,0.2703,-0.6309,-0.8289,289.969,9.375,119.312,1788095190.767
still,180553,0.2795,-0.6123,-0.8330,294.938,9.781,126.531,1788095190.772
still,180557,0.2715,-0.5950,-0.8230,299.406,7.781,134.562,1788095190.776
still,180561,0.2500,-0.5820,-0.7976,303.125,3.188,142.469,1788095190.781
still,180566,0.2207,-0.5745,-0.7598,305.969,-3.344,149.500,1788095190.785
still,180570,0.1875,-0.5725,-0.7136,308.000,-10.562,155.000,1788095190.790
still,180575,0.1521,-0.5752,-0.6614,309.188,-16.812,158.625,1788095190.795
still,180580,0.1162,-0.5818,-0.6040,309.438,-20.688,160.438,1788095190.799
still,180584,0.0803,-0.5916,-0.5422,308.469,-21.344,160.750,1788095190.804
still,180589,0.0461,-0.6050,-0.4817,306.219,-18.719,159.875,1788095190.809
still,180593,0.0183,-0.6233,-0.4321,303.125,-13.469,158.219,1788095190.813
still,180598,0.0027,-0.6450,-0.4016,300.156,-6.781,156.375,1788095190.817
still,180602,0.0015,-0.6638,-0.3899,298.094,0.031,155.219,1788095190.822
still,180607,0.0093,-0.6721,-0.3894,297.188,5.688,155.250,1788095190.827
still,180631,-0.0510,-0.6218,-0.2986,289.062,-11.094,161.906,1788095190.851
still,180634,-0.0750,-0.6277,-0.2695,286.156,-17.719,160.531,1788095190.854
still,180639,-0.0962,-0.6418,-0.2559,284.469,-21.500,158.156,1788095190.858
still,180643,-0.1165,-0.6609,-0.2622,284.781,-21.844,155.500,1788095190.863
still,180648,-0.1377,-0.6772,-0.2805,287.250,-19.344,153.250,1788095190.867
still,180653,-0.1606,-0.6833,-0.2927,291.062,-15.062,151.781,1788095190.872
still,180657,-0.1838,-0.6755,-0.2834,294.594,-9.500,150.938,1788095190.876
still,180661,-0.2061,-0.6575,-0.2480,296.219,-2.531,150.156,1788095190.881
still,180666,-0.2278,-0.6323,-0.1951,295.438,5.844,148.781,1788095190.886
still,180671,-0.2568,-0.5945,-0.1431,293.375,13.688,145.844,1788095190.890
still,180675,-0.3030,-0.5322,-0.1125,292.156,16.469,139.781,1788095190.895
still,180680,-0.3572,-0.4553,-0.0994,292.906,9.812,129.469,1788095190.899
still,180684,-0.3845,-0.4111,-0.0664,293.969,-5.312,116.438,1788095190.903
still,180689,-0.3572,-0.4424,0.0161,292.281,-20.844,105.000,1788095190.908
still,180693,-0.2878,-0.5381,0.1333,285.844,-26.906,99.094,1788095190.913
still,180698,-0.2205,-0.6438,0.2390,275.250,-18.281,99.812,1788095190.917
still,180702,-0.1931,-0.7065,0.2937,263.188,2.969,105.219,1788095190.922
still,180707,-0.2156,-0.7065,0.2864,252.438,29.656,112.062,1788095190.926
still,180711,-0.2695,-0.6589,0.2349,244.625,53.375,117.625,1788095190.931
still,180716,-0.3269,-0.5952,0.1721,239.594,67.938,120.531,1788095190.936
still,180720,-0.3679,-0.5447,0.1284,236.125,71.312,120.844,1788095190.940
still,180725,-0.3877,-0.5222,0.1184,232.906,65.531,119.625,1788095190.945
still,180730,-0.3933,-0.5251,0.1387,229.125,54.969,118.094,1788095190.950
still,180734,-0.3965,-0.5403,0.1743,224.562,43.812,117.094,1788095190.954
still,180739,-0.4045,-0.5557,0.2112,219.375,34.812,116.875,1788095190.958
still,180743,-0.4185,-0.5674,0.2400,213.625,28.969,117.250,1788095190.963
still,180748,-0.4333,-0.5764,0.2581,207.344,26.375,118.125,1788095190.967
still,180752,-0.4458,-0.5854,0.2668,200.625,26.594,119.438,1788095190.972
still,180757,-0.4543,-0.5940,0.2708,193.688,28.938,121.156,1788095190.976
still,180761,-0.4602,-0.6008,0.2756,186.750,32.844,123.094,1788095190.981
still,180766,-0.4675,-0.6035,0.2820,180.031,37.969,124.938,1788095190.985
still,180770,-0.4797,-0.5974,0.2839,173.875,43.594,126.312,1788095190.990
still,180775,-0.4983,-0.5815,0.2773,168.438,48.281,127.000,1788095190.994
still,180779,-0.5198,-0.5603,0.2659,163.562,50.594,126.969,1788095190.999
still,180784,-0.5396,-0.5417,0.2588,159.031,50.188,126.438,1788095191.004
still,180788,-0.5540,-0.5305,0.2642,154.594,48.375,125.531,1788095191.008
still,180793,-0.5615,-0.5266,0.2827,150.031,47.250,124.344,1788095191.012
still,180797,-0.5654,-0.5259,0.3086,145.188,48.281,122.938,1788095191.017
still,180802,-0.5693,-0.5249,0.3328,140.031,51.219,121.469,1788095191.021
still,180807,-0.5764,-0.5208,0.3474,134.719,54.281,120.094,1788095191.027
still,180811,-0.5894,-0.5083,0.3469,129.719,54.844,118.750,1788095191.031
still,180833,-0.6025,-0.4817,0.3232,124.844,-3.156,104.438,1788095191.054
still,180837,-0.6025,-0.4817,0.3232,124.844,-3.156,106.562,1788095191.056
still,180840,-0.5688,-0.5310,0.3604,123.562,-1.188,106.562,1788095191.059
still,180843,-0.5481,-0.5552,0.3801,121.312,9.844,111.375,1788095191.063
still,180848,-0.5474,-0.5449,0.3755,118.781,25.250,117.125,1788095191.067
still,180852,-0.5632,-0.5090,0.3523,116.688,39.469,122.000,1788095191.072
still,180857,-0.5862,-0.4641,0.3259,115.375,48.375,124.969,1788095191.076
still,180861,-0.6064,-0.4255,0.3118,114.531,50.562,126.250,1788095191.081
still,180866,-0.6196,-0.4009,0.3174,113.500,47.094,126.750,1788095191.085
still,180870,-0.6277,-0.3896,0.3403,111.625,40.438,127.438,1788095191.090
still,180875,-0.6353,-0.3833,0.3723,108.531,33.156,128.812,1788095191.095
still,180879,-0.6453,-0.3762,0.4048,104.188,27.344,130.750,1788095191.099
still,180884,-0.6577,-0.3704,0.4321,99.031,24.094,132.906,1788095191.104
still,180889,-0.6719,-0.3687,0.4519,93.906,23.312,134.812,1788095191.108
still,180893,-0.6851,-0.3682,0.4644,89.500,24.000,136.250,1788095191.113
still,180898,-0.6951,-0.3633,0.4705,85.844,24.719,137.125,1788095191.117
still,180902,-0.7007,-0.3523,0.4722,82.438,24.438,137.500,1788095191.122
still,180907,-0.7048,-0.3396,0.4712,78.906,22.688,137.531,1788095191.127
still,180911,-0.7112,-0.3303,0.4688,74.969,19.594,137.344,1788095191.131
still,180916,-0.7217,-0.3279,0.4663,70.625,15.562,137.031,1788095191.135
still,180920,-0.7361,-0.3311,0.4631,66.062,10.906,136.594,1788095191.140
still,180925,-0.7537,-0.3364,0.4580,61.750,5.656,135.844,1788095191.144
still,180929,-0.7751,-0.3389,0.4475,58.250,-0.281,134.406,1788095191.149
still,180934,-0.8032,-0.3342,0.4302,55.781,-6.500,131.688,1788095191.153
still,180938,-0.8411,-0.3220,0.4072,53.969,-11.906,127.094,1788095191.158
still,180943,-0.8916,-0.3057,0.3843,52.188,-14.844,120.094,1788095191.162
still,180947,-0.9548,-0.2893,0.3674,49.781,-13.875,110.344,1788095191.167
still,180952,-1.0273,-0.2776,0.3616,46.312,-8.188,97.750,1788095191.171
still,180957,-1.1040,-0.2773,0.3674,41.844,1.875,82.438,1788095191.176
still,180961,-1.1799,-0.2930,0.3826,36.844,15.062,64.656,1788095191.180
still,180966,-1.2478,-0.3171,0.4021,31.656,29.531,44.781,1788095191.185
still,180970,-1.2986,-0.3347,0.4226,26.188,43.469,23.375,1788095191.190
still,180975,-1.3274,-0.3396,0.4414,20.188,55.719,1.438,1788095191.194
still,180979,-1.3359,-0.3401,0.4575,13.844,65.656,-19.812,1788095191.199
still,180984,-1.3311,-0.3486,0.4678,7.844,73.188,-39.375,1788095191.203
still,180988,-1.3186,-0.3660,0.4695,2.906,78.625,-56.812,1788095191.208
still,180993,-1.2996,-0.3838,0.4617,-0.750,82.500,-72.250,1788095191.212
still,180997,-1.2725,-0.3943,0.4458,-3.188,85.031,-85.906,1788095191.217
still,181002,-1.2358,-0.3972,0.4260,-4.781,86.094,-97.906,1788095191.221
still,181006,-1.1895,-0.3979,0.4060,-5.719,85.469,-107.906,1788095191.226
still,181011,-1.1353,-0.4004,0.3877,-5.906,83.406,-115.438,1788095191.230
still,181015,-1.0752,-0.4058,0.3711,-5.219,80.594,-120.219,1788095191.235
still,181037,-0.8242,-0.4275,0.2839,-1.219,65.656,-111.562,1788095191.257
still,181040,-0.7671,-0.4299,0.2839,-1.219,65.656,-111.562,1788095191.260
still,181043,-0.7139,-0.4329,0.2717,-1.219,60.656,-103.781,1788095191.263
still,181047,-0.6667,-0.4358,0.2617,-0.656,54.906,-94.094,1788095191.267
still,181052,-0.6292,-0.4390,0.2549,0.438,48.688,-83.281,1788095191.272
still,181057,-0.6021,-0.4424,0.2517,1.469,42.219,-72.281,1788095191.276
still,181061,-0.5852,-0.4458,0.2522,1.812,35.344,-61.812,1788095191.281
still,181066,-0.5764,-0.4473,0.2551,1.062,28.000,-52.312,1788095191.285
still,181070,-0.5750,-0.4478,0.2605,-0.500,20.250,-43.781,1788095191.290
still,181075,-0.5793,-0.4519,0.2671,-2.250,12.594,-35.938,1788095191.295
still,181079,-0.5886,-0.4653,0.2742,-3.750,5.594,-28.500,1788095191.299
still,181084,-0.6018,-0.4893,0.2812,-4.750,-0.156,-21.688,1788095191.304
still,181088,-0.6167,-0.5173,0.2886,-5.406,-4.469,-15.875,1788095191.308
still,181093,-0.6318,-0.5398,0.2976,-6.094,-7.406,-11.375,1788095191.312
still,181097,-0.6458,-0.5508,0.3088,-7.219,-9.250,-8.281,1788095191.317
still,181102,-0.6589,-0.5508,0.3203,-9.094,-10.250,-6.406,1788095191.321
still,181106,-0.6714,-0.5449,0.3281,-11.688,-10.562,-5.469,1788095191.326
still,181111,-0.6843,-0.5430,0.3281,-14.562,-10.438,-5.000,1788095191.331
still,181115,-0.6973,-0.5549,0.3179,-17.125,-10.156,-4.625,1788095191.335
still,181120,-0.7073,-0.5828,0.2964,-18.594,-10.094,-4.031,1788095191.340
still,181124,-0.7122,-0.6182,0.2651,-18.562,-10.500,-3.250,1788095191.344
still,181129,-0.7107,-0.6492,0.2271,-16.969,-11.625,-2.562,1788095191.350
still,181133,-0.7048,-0.6689,0.1863,-14.000,-13.406,-2.094,1788095191.353
still,181139,-0.6973,-0.6785,0.1479,-9.875,-15.562,-1.938,1788095191.358
still,181143,-0.6902,-0.6809,0.1172,-4.906,-17.531,-2.062,1788095191.363
still,181148,-0.6846,-0.6760,0.0967,0.312,-18.750,-2.531,1788095191.367
still,181152,-0.6807,-0.6604,0.0876,4.906,-19.125,-3.469,1788095191.371
still,181156,-0.6780,-0.6323,0.0886,8.156,-19.156,-5.219,1788095191.376
still,181161,-0.6775,-0.5969,0.0986,9.969,-19.531,-8.250,1788095191.380
still,181165,-0.6797,-0.5664,0.1160,10.938,-20.719,-12.906,1788095191.385
still,181170,-0.6836,-0.5542,0.1384,11.844,-22.594,-18.906,1788095191.390
still,181174,-0.6873,-0.5652,0.1638,13.125,-24.594,-25.125,1788095191.394
still,181179,-0.6885,-0.5923,0.1899,14.688,-26.250,-30.344,1788095191.399
still,181184,-0.6863,-0.6213,0.2146,15.906,-27.312,-33.688,1788095191.404
still,181188,-0.6799,-0.6401,0.2368,16.125,-28.031,-34.688,1788095191.408
still,181193,-0.6689,-0.6440,0.2546,15.000,-28.906,-33.219,1788095191.412
still,181197,-0.6550,-0.6357,0.2666,12.812,-30.344,-29.562,1788095191.417
still,181202,-0.6406,-0.6218,0.2717,10.438,-32.438,-24.250,1788095191.421
still,181206,-0.6284,-0.6111,0.2708,9.031,-35.000,-17.875,1788095191.426
still,181211,-0.6191,-0.6067,0.2644,9.438,-37.719,-11.094,1788095191.430
still,181215,-0.6116,-0.6040,0.2515,11.719,-40.688,-4.906,1788095191.435
still,181238,-0.5962,-0.5518,0.1650,36.531,-74.656,19.719,1788095191.458
still,181242,-0.5852,-0.5667,0.1731,45.281,-83.594,28.531,1788095191.462
still,181247,-0.5662,-0.5891,0.1892,54.719,-90.438,36.875,1788095191.467
still,181252,-0.5452,-0.6030,0.2100,63.281,-94.281,43.531,1788095191.471
still,181256,-0.5298,-0.5981,0.2336,69.938,-94.781,48.562,1788095191.476
still,181261,-0.5225,-0.5789,0.2600,74.562,-92.250,52.812,1788095191.480
still,181266,-0.5208,-0.5588,0.2864,77.344,-87.438,56.906,1788095191.485
still,181270,-0.5198,-0.5496,0.3096,78.562,-81.344,61.031,1788095191.489
still,181275,-0.5186,-0.5503,0.3257,78.688,-74.812,64.844,1788095191.494
still,181279,-0.5203,-0.5503,0.3325,78.344,-68.469,68.031,1788095191.499
still,181284,-0.5291,-0.5386,0.3298,78.062,-63.031,70.250,1788095191.503
still,181288,-0.5464,-0.5085,0.3208,78.312,-59.250,71.156,1788095191.508
still,181293,-0.5688,-0.4595,0.3103,79.719,-57.906,70.812,1788095191.512
still,181297,-0.5876,-0.3950,0.3013,82.719,-58.906,69.875,1788095191.517
still,181303,-0.5923,-0.3101,0.2954,87.562,-60.438,70.219,1788095191.523
still,181306,-0.5825,-0.1995,0.2971,93.906,-59.000,74.281,1788095191.525
still,181311,-0.5737,-0.0969,0.3167,100.656,-52.031,82.969,1788095191.530
still,181315,-0.5811,-0.0823,0.3562,105.969,-40.000,94.031,1788095191.534
still,181320,-0.6064,-0.2090,0.3965,108.219,-26.031,103.188,1788095191.539
still,181324,-0.6416,-0.4326,0.4146,106.906,-13.719,107.219,1788095191.543
still,181329,-0.6775,-0.6296,0.4060,103.156,-5.969,105.625,1788095191.548
still,181334,-0.7090,-0.6943,0.3855,98.938,-3.969,100.750,1788095191.553
still,181338,-0.7334,-0.6133,0.3711,96.219,-6.750,96.000,1788095191.557
still,181343,-0.7522,-0.4580,0.3743,95.875,-11.781,93.906,1788095191.562
still,181347,-0.7673,-0.3210,0.3948,97.250,-16.125,94.875,1788095191.566
still,181352,-0.7795,-0.2576,0.4238,99.000,-17.625,97.781,1788095191.571
