label,n_samples,peak_mag_g,ax_mean,ax_std,ax_min,ax_max,ay_mean,ay_std,ay_min,ay_max,az_mean,az_std,az_min,az_max,gx_mean,gx_std,gx_min,gx_max,gy_mean,gy_std,gy_min,gy_max,gz_mean,gz_std,gz_min,gz_max
still,101,0.3005195769383866,-0.6403544554455445,0.3754876977918455,-1.1895,-0.208,-0.17461188118811882,0.07224539217500682,-0.2969,0.0054,0.3695,0.5234642461808666,-0.5908,1.1118,190.7979405940594,87.23810494396524,47.594,298.062,-60.15438613861386,54.548233097859566,-182.719,19.656,-106.4610297029703,62.443832610579946,-208.719,-4.938
still,103,8.16249586575623,-0.3545563106796117,0.8242578707004451,-3.2842,0.8872,0.7779398058252428,1.7722970531296387,-0.7744,7.436,-0.1708902912621359,2.33953476470121,-7.4858,2.6155,-170.68746601941749,362.1743871064039,-1024.0,89.844,117.24996116504853,164.9307178171726,-87.938,521.906,45.5108640776699,119.38877104815717,-64.188,498.188
still,100,0.4562079418819278,-0.8748940000000001,0.21423474733105272,-1.1858,-0.3752,-0.012982,0.0957386644778378,-0.2278,0.1653,-0.522838,0.4407928079676437,-0.8857,0.9688,222.31656999999998,170.4062263923625,30.094,531.469,-65.96658000000001,35.287196801723994,-163.281,9.5,-82.42341,68.99615106962054,-219.469,4.719
still,104,0.11617601210561768,-0.4778990384615385,0.06645152150714011,-0.5586,-0.2769,-0.20041153846153847,0.1028809695975181,-0.3215,0.061,0.8103211538461538,0.1066564124736322,0.6638,1.0515,74.4483173076923,65.19136313448284,24.0,311.531,13.14185576923077,16.199427729931525,-36.625,33.469,-23.042971153846153,28.266536620335774,-138.812,2.25
still,101,7.493591242813608,-0.6064306930693069,0.47101613302814477,-1.9873,0.0962,1.141930693069307,1.8804175047648999,-1.3181,6.8191,-0.8595425742574258,2.292350370786468,-7.792,2.718,-223.25738613861387,430.07914375271525,-1024.0,308.938,85.09310891089109,151.33443322470794,-98.5,503.062,56.26638613861386,116.8476629175207,-108.281,364.125
still,103,0.2810749782897175,-0.7242000000000001,0.2213002445828454,-1.0459,-0.3445,-0.24661359223300972,0.13666559431554137,-0.4595,0.0486,-0.08639223300970875,0.6041439595188957,-0.8589,0.9968,230.43604854368934,81.81739938499547,75.312,342.719,-68.42659223300971,37.86066447712269,-123.469,19.281,-79.89719417475729,29.456000401473663,-124.844,-36.656
still,50,0.13987564672643127,-0.250742,0.2262251790495479,-0.5925,0.1138,-0.240542,0.1026681724586544,-0.344,0.1531,0.8688079999999999,0.09166343838194156,0.7439,1.1238,62.32938,33.80492105885769,26.906,120.344,6.69624,33.82469228333645,-33.281,81.656,-40.03002,24.685750852254827,-74.5,-4.844
still,99,8.206841190115098,-1.0905818181818183,0.504143302411518,-3.3557,-0.3765,0.23445858585858587,1.057824406578689,-0.2505,6.3337,-1.269620202020202,1.6050339867372831,-7.7361,-0.5215,-25.678323232323233,277.91270784611515,-1024.0,338.688,15.600979797979798,115.96351627624573,-119.312,411.344,-11.263252525252527,97.63049536460548,-153.0,580.938
still,104,0.7464821441973004,-0.4270009615384615,0.3541493444468765,-1.2354,0.0979,-0.1514894230769231,0.2343298410517949,-0.4263,0.4158,0.5399,0.7116158526415564,-1.2354,1.2097,208.71989423076923,218.57374507896546,18.656,654.531,-21.374990384615383,66.82902147709815,-178.969,36.375,-83.45795192307693,121.54257482576439,-301.344,24.75
still,101,0.014220814221439504,-0.5268,0.07628081652877759,-0.6833,-0.4175,-0.3107772277227723,0.036292706850444494,-0.363,-0.2046,0.7273841584158416,0.03901598233746118,0.6423,0.8101,16.871653465346537,18.335960814173976,-9.844,41.719,1.645029702970297,12.863832901585353,-19.562,20.656,-11.139247524752475,14.391504512963621,-37.656,17.469
still,71,7.206832037394211,-0.5632901408450705,0.6412804901803076,-2.7661,0.3237,0.14958732394366198,1.162282577084526,-0.5173,7.0332,-0.4760197183098591,2.1939346462475937,-6.4009,1.4817,-95.17961971830985,290.44882877146284,-1024.0,60.406,30.218774647887322,97.09818827470936,-56.812,391.094,3.9357464788732393,68.4288242014847,-50.875,444.469
still,53,0.5667206451693931,-0.9023226415094339,0.19490063616604253,-1.3174,-0.4827,-0.1596641509433962,0.20787849779840292,-0.4917,0.0862,-0.49533962264150944,0.21661807389846363,-0.7979,-0.0408,209.0059245283019,126.13527658510863,45.625,383.438,-9.596132075471697,25.158122205504217,-37.406,56.0,-124.13383018867924,79.18930675495054,-216.781,-11.5
still,48,0.5189519050977223,-0.06620833333333333,0.13394854552111501,-0.2454,0.3533,-0.2158854166666667,0.29202966244143713,-0.4917,0.5542,0.9887291666666668,0.14667207607211932,0.8325,1.3694,69.1855625,68.39439513979022,-59.906,266.75,26.878937500000003,22.44515088072686,-3.344,85.188,10.540958333333334,48.10310023314434,-108.938,76.281
still,50,5.247289693939284,-0.836082,0.530811436082532,-1.7744,0.7229,0.0788,0.27723802625181126,-0.1768,1.0322,-0.866068,1.1374219648731951,-5.989,1.3657,41.66558,120.42372109714763,-534.844,184.125,2.63936,83.39614424534506,-96.219,171.875,-26.1982,58.02998864380382,-111.844,126.469
still,48,0.5462190368767292,-0.37345625,0.44528794284627876,-1.2043,0.135,-0.28586666666666666,0.06919421439365835,-0.3728,-0.1455,0.36601041666666667,0.6507730247045891,-0.9431,0.8899,222.11464583333336,94.54991513558011,58.781,359.094,-22.92379166666667,33.517693431329626,-83.094,51.844,-123.83391666666667,74.94307045012938,-242.25,3.719
still,49,4.980254530536305,-0.6358795918367347,0.9751152597450152,-2.7769,0.3145,1.0209285714285714,1.3846583166534447,-0.3281,3.7334,-0.08967959183673468,2.0870541261064104,-5.4688,2.0325,-392.0075714285714,442.92443425593353,-1024.0,56.688,158.74236734693878,122.94214505913995,-16.312,362.0,153.8826530612245,156.70637783389165,-3.156,423.969
still,47,0.6100397790116863,-1.0613170212765959,0.21443114385498435,-1.3975,-0.1797,-0.2407595744680851,0.11067542474448479,-0.4465,-0.0918,-0.4186148936170213,0.302433768363034,-0.7222,0.927,175.27255319148935,120.92929902832155,8.656,324.312,-36.52193617021276,29.48168319583798,-99.875,34.719,-109.32976595744681,86.40130060295039,-234.156,5.062
still,52,1.916389171561299,0.24327307692307693,0.3352639012866091,-0.1702,0.7478,0.36018461538461544,0.808981971935815,-0.373,2.4604,1.1523384615384615,0.2417394887969009,0.7983,1.5688,10.183346153846152,161.27598804484725,-488.781,232.719,61.51199999999999,72.50988946794669,-9.312,196.812,4.850942307692308,104.34981980236063,-136.188,315.5
still,53,0.5448938766141835,-0.9060830188679245,0.27065747743042246,-1.2642,-0.2537,-0.21657924528301886,0.06512193891256839,-0.3735,-0.1321,-0.645466037735849,0.14547630416318566,-0.916,-0.365,23.32422641509434,74.00578019511961,-60.688,180.344,-38.01058490566037,35.50442013111275,-107.156,24.438,-19.097264150943396,39.718035313164364,-106.094,35.281
still,53,0.0796275839380911,-0.144,0.3010724152845674,-0.762,0.2312,-0.1465056603773585,0.18532311651580313,-0.3748,0.2605,0.6497716981132076,0.31468105049180484,-0.1411,1.0408,194.46515094339622,174.43844141327966,-1.625,382.5,-13.310132075471698,38.86228518370397,-101.469,46.25,-116.40975471698113,96.56857697129325,-230.875,7.438
still,54,7.554727795786373,-1.386937037037037,0.5569001793314211,-2.3713,0.0593,0.8226074074074075,1.7705686136099572,-0.3035,5.1611,-2.0921185185185185,2.234049655941564,-7.8926,2.345,-283.0446111111111,453.17588399156233,-1024.0,117.594,44.58735185185186,128.44629081537565,-137.875,285.531,102.1232962962963,167.26125243613598,-56.656,417.312
still,53,0.03168827656419548,-0.2842396226415094,0.2364262870003318,-0.877,-0.0823,-0.3860603773584906,0.13881024422478477,-0.5544,-0.1431,0.45603962264150943,0.403289272714574,-0.4124,0.8647,219.52954716981134,133.4656131778033,82.844,398.375,-5.204037735849057,47.3649249431106,-118.719,39.25,-112.0795283018868,88.33558181133644,-222.75,15.781
still,56,6.316467495998325,-1.1711571428571428,1.2145915931551912,-4.1506,0.7129,1.3038964285714287,1.7841542220899882,-0.0945,5.3357,-0.9363964285714286,1.6350764810600806,-4.8359,1.7878,-391.81364285714284,452.20644228317684,-1024.0,51.5,165.39121428571428,86.32696013531394,79.312,513.219,179.55858928571428,300.1162643822258,-131.094,681.375
still,101,0.289432871459387,0.004341584158415843,0.2694146975590916,-0.6794,0.3879,-0.2685861386138614,0.0898229479925915,-0.4583,-0.0527,-0.9603445544554455,0.13525028685407073,-1.2212,-0.6182,-6.451108910891089,53.92853972645414,-107.906,77.562,94.05791089108911,105.50754271428143,-55.031,318.5,-84.08324752475247,35.86417516527135,-161.75,-16.0
still,105,0.2730680500271774,0.04994666666666667,0.07855142697217588,-0.0793,0.1902,-0.15539142857142857,0.04255158016043188,-0.2505,-0.0742,-1.0333580952380952,0.05312014196221776,-1.2681,-0.9282,0.8160285714285715,17.556431488180724,-37.438,57.094,-29.34022857142857,26.123554668885152,-91.781,19.812,-19.615123809523812,22.75105113916832,-72.156,10.781
still,100,0.28290585001394386,-0.003652,0.04367350794245867,-0.0752,0.0757,-0.089311,0.048572454941046575,-0.2168,0.0457,-1.041474,0.0671034866754329,-1.2805,-0.7991,-10.67624,28.237445528985088,-131.406,15.469,5.3575099999999996,31.122435973263723,-41.688,120.344,2.8596999999999997,7.101599421961224,-8.0,30.906
still,104,0.30564456112680216,0.035372115384615384,0.010225509736502224,0.0037,0.0801,0.02229230769230769,0.014755355561675879,-0.0037,0.0994,-1.0587701923076922,0.041009531912170424,-1.3032,-1.0017,0.7929423076923078,19.79820146931909,-129.125,19.969,0.6109230769230769,4.392516003412701,-23.188,10.656,2.5215865384615386,6.435116600776401,-5.438,30.75
still,100,0.057819880698032566,0.034555,0.0010678365979867896,0.032,0.0366,0.019387,0.0011054098787327711,0.0171,0.0215,-1.050889,0.002885858451137208,-1.0571,-1.043,4.16812,0.1630471269296089,3.75,4.438,1.21496,0.1513164842308993,0.844,1.656,0.050949999999999995,0.18737931449335596,-0.312,0.562
backhand,102,4.5520423503428,0.5287352941176471,0.37496822679697334,-0.4316,1.5652,0.1773480392156863,1.0154400891500286,-0.7681,3.0229,-0.3511274509803921,1.810600411420112,-5.4307,1.8284,-198.36370588235292,334.87850883413273,-1024.0,70.75,-43.753098039215686,68.69968467740374,-288.656,53.656,-16.038303921568627,37.553704983869096,-93.562,94.125
backhand,102,8.07111397458989,0.6824911764705883,0.5518819462251,0.3145,3.6394,0.6290676470588236,1.5629332667475693,-0.7163,5.7126,-0.253306862745098,2.1671360081670183,-8.0,2.0249,-174.1375588235294,378.60993613979014,-1024.0,157.406,-73.98161764705883,49.7065486298047,-174.188,43.781,-48.35327450980392,102.72804588397625,-309.094,155.625
backhand,97,4.880659820122229,0.8119072164948453,0.9138471646053297,-0.5583,3.2729,0.7838835051546391,1.3131129369916856,-0.4636,4.1672,-0.4547969072164948,1.5729187890672371,-5.3103,0.9077,-295.5670103092784,363.9448264666856,-1024.0,267.5,-74.98423711340206,118.68584954614501,-211.031,325.531,-109.22197938144329,120.20973301640706,-306.156,235.562
backhand,98,4.459126072916799,0.5866295918367347,0.8899581124296948,-0.3342,2.6975,0.8450785714285715,1.2229899974769096,-0.7727,3.386,-0.508019387755102,1.7297121569349638,-4.78,1.0398,-287.1520714285714,386.9275517686728,-1024.0,134.25,-96.87403061224491,110.96347571017563,-265.562,146.938,-84.9078469387755,122.62362303484129,-383.031,151.688
backhand,102,3.7989206557308277,0.6620176470588236,0.6494754220185922,-0.186,2.187,0.7045666666666666,1.076784460411185,-0.7883,3.2268,-0.4526960784313725,1.6314968231370204,-4.1631,0.877,-224.28372549019608,426.50848696592647,-1024.0,239.719,-62.386941176470586,116.6565529470451,-202.219,274.5,-60.50182352941176,92.70707059719855,-274.094,134.219
backhand,101,4.851228645335952,0.388519801980198,0.6529538129041743,-0.3123,2.5559,0.5349782178217822,1.1189818526036202,-0.8582,3.3711,-0.2880831683168317,1.598918495069436,-4.7429,1.1472,-248.14169306930694,358.4241637029143,-1024.0,88.375,-72.89170297029703,110.59055588628944,-297.562,244.719,-76.8069801980198,110.86138673430472,-411.062,17.688
backhand,98,5.947245706033434,0.5586755102040817,1.1077340320342155,-0.9531,3.0576,0.8217153061224489,1.3419654711601676,-0.6829,4.0127,-0.32897346938775507,1.7558788104682022,-6.2681,1.0259,-263.7818469387755,343.6614253976342,-1024.0,59.875,-97.4362857142857,78.46414353508153,-270.375,108.156,-184.97486734693877,153.99685827159988,-560.688,47.938
backhand,100,4.691774536996348,0.336905,0.7431385902205591,-0.8389,2.2756,0.7943429999999999,1.3597009756012532,-0.759,4.2397,-0.340248,1.811871228177102,-4.5088,1.4541,-229.50779999999997,397.05423827164975,-1024.0,217.969,-90.68813,119.14540086924505,-335.406,236.719,-120.67001,100.6503431181926,-335.688,54.844
backhand,101,6.991506306072717,0.3515881188118812,1.4660094490184272,-0.6372,6.1052,1.0836821782178216,1.7106388935824064,-0.5903,5.4578,-0.40579504950495054,1.8253776820304066,-3.8845,1.3918,-278.41364356435645,412.494847753448,-1024.0,210.906,-86.69808910891089,188.47394067206588,-663.281,295.562,-170.14976237623762,215.85924511671809,-778.562,298.562
backhand,101,6.0180394313511805,0.5304316831683168,0.8908547138419343,-1.2083,2.5276,0.7449376237623762,1.092111757858947,-0.228,4.2527,-0.2167851485148515,1.642698844686356,-6.7468,1.1616,-219.42447524752475,273.37662235471265,-1024.0,10.062,-115.22250495049505,66.5421678859567,-249.281,76.906,-174.39291089108912,138.53889929054446,-310.031,133.969
backhand,97,5.236040709456603,0.5412443298969072,1.0504316747378633,-0.7429,3.1411,1.1153845360824743,1.581235459121616,-0.7112,4.387,-0.6389783505154639,2.1660497730726798,-5.8215,1.0398,-276.33056701030927,445.9352535023721,-1024.0,409.875,-84.88044329896907,127.60339320779715,-258.875,240.625,-149.30217525773196,120.18862327037895,-400.281,98.781
backhand,98,6.065355913894218,0.6007020408163265,0.8331754731000108,-1.0576,2.1243,1.049465306122449,1.4890869808548581,-0.53,4.8728,-0.6617785714285713,2.1063168265787016,-5.6631,1.3457,-251.15941836734694,430.2586881688907,-1024.0,325.531,-88.02547959183673,113.04490570404904,-211.438,283.156,-143.0175,109.12486054873386,-341.969,84.625
backhand,101,8.18864441471102,0.5160346534653466,0.912532779114018,-0.6704,3.3757,0.8034940594059407,1.6045740321091966,-0.6426,5.6626,-0.1420089108910891,1.5779296909319365,-7.532,1.293,-216.0299900990099,345.64970562121067,-1024.0,81.438,-67.92820792079208,101.00812404639842,-187.562,261.625,-142.22862376237623,144.71032011600371,-500.344,87.812
backhand,99,6.072443344417826,0.5851424242424242,0.7533943705617417,-0.3174,2.7554,0.45739494949494947,1.0927974417806674,-0.7361,3.5745,-0.5366161616161617,1.9497679924507088,-6.553,1.3442,-195.273,311.86616273214497,-1024.0,137.656,-65.3131212121212,72.03671764409316,-210.812,117.75,-146.90874747474749,122.72421354586625,-381.594,64.094
backhand,98,5.647472609947332,0.5851091836734694,1.021711988061368,-1.0222,2.5732,0.7163551020408163,1.1270604784419538,-0.459,3.7773,-0.45714285714285713,1.8515232944794402,-6.3796,1.0269,-251.06538775510202,336.51662737091397,-1024.0,82.812,-74.7567142857143,104.80358921675482,-271.719,148.781,-154.220693877551,135.06271704840728,-454.844,60.844
backhand,102,6.220651424213746,0.5327470588235295,0.7593836638761317,-0.8149,2.0635,0.5814254901960784,0.9775048957990105,-0.3708,3.8733,-0.4534029411764706,2.1213837942348692,-6.9319,1.624,-260.5312745098039,314.36639721170235,-1024.0,120.781,-89.99935294117647,103.27370698025737,-238.844,329.438,-104.52819607843138,107.15972898380772,-294.719,58.188
backhand,102,5.757900669586673,0.5096137254901961,0.8931443573941137,-0.6902,2.6145,0.6629205882352942,1.2963847551555263,-0.7456,4.6719,-0.3710588235294118,2.0910278643951754,-5.6597,2.0242,-230.69543137254902,366.0219466869174,-1024.0,251.344,-45.14059803921569,120.09065056662362,-219.406,394.688,-119.0661862745098,123.86807762583629,-512.062,82.688
serve,100,10.965047953518615,0.265851,1.2944823734987665,-3.8943,1.8328,1.28559,2.5057235936750883,-0.6345,7.9998,0.052695,2.757782833776982,-8.0,4.1909,-235.14659,398.9829148381944,-1024.0,80.719,56.13688,120.57777004276369,-147.375,535.031,102.90598,232.9887310913547,-63.281,813.25
serve,101,9.931860007793732,0.006115841584158415,1.0404414961340964,-3.8279,0.9363,1.592879207920792,2.6533982240346554,-0.5955,7.9998,0.1683188118811881,2.547956685120466,-7.2683,3.052,-265.2397821782178,434.22148907579424,-1024.0,93.531,1.1674158415841582,138.86267371604816,-247.375,539.688,38.895148514851485,119.08290859686302,-195.906,329.594
forehand,70,9.82758673620304,-0.21837285714285715,1.381452085712859,-5.0752,0.7607,2.249507142857143,2.881953187749161,-0.5837,7.9998,-0.43735857142857143,2.9600092219688805,-6.9587,3.3191,-409.1816857142857,466.82501780463866,-1024.0,73.969,-19.4571,195.4355840729808,-420.656,361.469,130.42858571428573,195.8866253623321,-43.062,628.844
forehand,98,10.5891306352116,-0.3669061224489796,2.3699096198566405,-8.0,2.0703,1.544342857142857,2.492276686821403,-0.4653,7.9998,0.15339795918367344,2.3038467822575104,-7.0649,3.4519,-235.63138775510205,446.2691640331306,-1024.0,605.156,-126.8408775510204,353.0434099498902,-1024.0,589.594,31.546857142857142,134.1531037196391,-345.719,392.188
forehand,102,9.306271737636264,0.23245882352941175,0.5300262019703238,-1.7917,0.916,1.0639676470588235,2.315376113738529,-0.7378,7.9998,-0.24708627450980392,2.634709025160576,-7.0933,3.6462,-217.67979411764705,409.21527370188494,-1024.0,148.844,46.4126568627451,110.37251419637643,-58.5,387.25,31.86827450980392,79.63675469256555,-37.406,299.625
forehand,100,8.296250707139949,0.154521,0.7285074299271079,-2.6292,0.7422,1.04782,2.1701457309130188,-0.6731,7.9998,0.054101999999999976,2.2697352574245304,-6.0771,3.082,-258.70185000000004,397.4152229097767,-1024.0,62.469,29.310019999999998,73.533722203759,-124.562,244.75,46.56498,91.86850238432974,-42.938,332.094
forehand,103,8.06423655362105,0.22581844660194175,0.5081506300926983,-2.3347,0.792,1.0656223300970875,2.0299910699948036,-0.7578,7.9998,0.0815019417475728,2.2549630765272153,-6.9126,2.4514,-234.78641747572814,407.5198682267695,-1024.0,119.062,23.874058252427186,107.9140109885073,-124.812,426.062,79.74303883495145,143.2386358574032,-20.219,531.281
forehand,98,10.456934674248604,0.023929591836734702,1.0015329458761422,-3.8948,0.7456,1.2448612244897959,2.453560884054391,-0.6887,7.9998,0.048527551020408156,2.7981504045504484,-8.0,2.9617,-263.4240816326531,405.3021495602719,-1024.0,37.844,24.616418367346938,106.41957999314226,-164.531,406.875,71.2586224489796,120.10779638983792,-39.812,395.344
forehand,98,8.914394196823123,0.04339693877551021,0.5734311814756746,-1.7546,0.6311,1.167734693877551,2.2565450655544126,-0.6975,7.9998,-0.07019795918367347,2.6107923751455773,-7.636,3.5039,-270.44357142857143,431.35359335927546,-1024.0,59.688,9.56315306122449,82.2268751734048,-134.781,266.844,46.97862244897959,88.44773173549095,-30.125,280.219
forehand,102,10.607405527506996,0.17863529411764706,0.5980342282562846,-2.5952,0.9043,0.8626294117647058,1.9140399312832301,-0.8057,7.9998,-0.11259705882352943,2.6747119931618615,-8.0,3.5681,-198.5074117647059,373.81120642205576,-1024.0,90.031,40.47574509803921,90.68921710810014,-150.688,278.625,48.981284313725496,106.147011970208,-31.594,427.781
forehand,103,8.2923866067873,0.31601941747572815,0.5895774555796854,-3.6191,0.9961,0.9256213592233009,2.091077443911867,-0.8125,7.9998,0.3079155339805825,2.2774966486928667,-8.0,2.5789,-197.2173009708738,380.7662487022876,-1024.0,137.156,47.88016504854369,102.49286198750738,-74.188,422.125,55.63045631067961,126.85089439224372,-95.188,496.469
forehand,101,9.195712263986268,0.1607811881188119,0.6026863451549339,-2.8577,1.0715,1.1233930693069307,2.2577861751557085,-0.7278,7.9998,0.1882108910891089,2.2792457760200295,-5.6382,3.7312,-239.6299504950495,388.4398986142044,-1024.0,61.531,7.879326732673268,97.28475347298355,-184.594,277.125,63.87068316831684,113.22918279732095,-20.25,480.312
forehand,99,10.382449194263947,0.15497979797979797,0.6562933986003697,-2.4514,1.0549,1.2579656565656565,2.5012423269676347,-0.7954,7.9998,0.15255454545454544,2.499824203082633,-8.0,3.478,-215.47793939393938,391.77390638996997,-1024.0,60.844,15.553989898989899,82.34141038758116,-120.656,303.75,77.20234343434343,152.40690773841948,-27.188,553.062
forehand,102,8.645329275872337,0.10503333333333334,0.6783382793576005,-2.0645,0.6848,1.1570549019607843,2.3337624955451712,-0.7678,7.9998,-0.14187549019607842,2.5958612569965562,-6.8115,2.8821,-223.97337254901962,405.74005527841564,-1024.0,83.094,26.848352941176472,90.95511110622657,-171.469,330.344,44.19613725490196,102.36870032905367,-53.312,401.75
forehand,102,9.296426508745643,-0.5533039215686274,2.0997843129628846,-6.8486,1.3164,1.0919401960784314,1.777845651908997,-0.6555,5.8643,-0.39331176470588236,2.7509727891646505,-6.5596,2.7527,-237.08887254901958,434.33912803692454,-1024.0,458.188,-169.74936274509804,389.6148045015489,-1024.0,105.156,-99.23378431372548,90.37702098243426,-352.688,75.375
forehand,99,10.611661754029868,-0.4540030303030303,2.0899722721303373,-8.0,0.9724,0.8714888888888889,1.267126819280205,-0.2793,4.5964,-0.28140909090909094,2.588627859029493,-8.0,3.1177,-239.09315151515153,354.80521250058194,-1024.0,37.969,-197.9939898989899,332.84140138754697,-1024.0,58.75,-3.037242424242424,100.431591999215,-302.375,268.062
forehand,97,8.413103220511289,-0.8428742268041238,2.169295130058265,-7.1558,1.0295,1.0984061855670104,1.550468317000897,-0.3774,5.0283,-0.3237278350515464,2.5718968174755132,-6.0425,2.4639,-259.70294845360826,435.22763024001307,-1024.0,511.062,-201.77803092783506,363.89858351838876,-1024.0,102.344,69.7860618556701,130.02859027547404,-140.875,379.844
forehand,99,9.50830066423682,-0.42036868686868684,2.091280014469243,-8.0,0.9243,0.8538919191919193,1.1501652294719293,-0.2251,3.0569,-0.18416161616161617,2.5465337571499926,-7.5503,3.2041,-239.1900202020202,373.82926847636656,-1024.0,89.125,-173.49843434343435,327.8037413697151,-1024.0,87.188,2.8488282828282827,143.6587797872459,-524.062,323.125
forehand,102,9.279914017150144,-0.48465686274509806,2.2294650552652717,-7.5432,1.075,1.047929411764706,1.3234941585675395,-0.1851,4.854,-0.288178431372549,2.6458123515719842,-7.2322,2.9565,-170.6504411764706,385.6982093110067,-1024.0,94.656,-171.3887254901961,340.8907581196581,-1024.0,107.188,7.0539411764705875,189.60837555752954,-669.406,372.438
forehand,101,7.663004643309387,-0.4085504950495049,1.8685618665787944,-6.1592,0.9121,0.7564138613861386,1.1365077725363715,-0.3943,3.4016,-0.5249871287128712,2.5574131885874567,-5.9856,3.3423,-211.63582178217823,382.98179188733707,-1024.0,192.625,-189.14447524752475,345.5220625241784,-1024.0,48.688,-3.2228019801980197,137.0317140307973,-510.969,219.812
forehand,100,8.198866299713243,-0.297943,1.7390751530773476,-6.1267,0.8845,0.571595,0.8683718684267703,-0.3547,2.2856,-0.20406000000000002,2.4633358169360506,-7.2739,3.3362,-160.83155,338.3566703948475,-1024.0,155.406,-193.18901999999997,328.64502514904984,-1024.0,32.188,-41.72633,116.45965867982397,-565.062,69.031
forehand,98,10.693691604023085,0.15009183673469387,0.9652128088996609,-3.6921,0.7102,1.5743959183673468,2.5235765263350056,-0.446,7.9998,-0.05388979591836734,2.950021681500739,-8.0,3.8555,-243.60844897959186,425.94406094101237,-1024.0,117.656,20.68848979591837,71.97220228845228,-177.75,149.438,81.39317346938776,112.96786258553084,-108.062,439.781
forehand,102,10.887012084203498,0.25179117647058824,0.6764894432900854,-3.6475,1.0483,1.0858490196078432,2.1880465115743686,-0.6809,7.9998,0.08924313725490195,2.7213379557334747,-8.0,3.7896,-200.2760588235294,384.5270240820641,-1024.0,72.625,12.237117647058822,85.23377398192483,-240.094,265.906,27.148333333333333,67.98112107096617,-163.969,240.281
forehand,103,7.674404931751804,0.17318058252427182,0.6903415396530433,-2.4558,0.7463,1.1361388349514563,1.91295905691766,-0.5762,7.4055,-0.35128834951456317,2.411237041469695,-6.5203,2.1733,-249.9593786407767,394.875422489123,-1024.0,238.25,8.009106796116505,51.14497336933278,-138.844,145.25,30.28301941747573,88.83553788042529,-173.25,230.188
forehand,101,11.286385647943824,0.10355148514851485,1.2409259931670367,-4.7915,1.1836,1.239308910891089,2.504187031183637,-0.6589,7.9998,-0.20532079207920792,2.686816236068141,-8.0,2.9177,-174.85922772277226,405.3767792401367,-1024.0,111.062,28.301980198019802,83.91930429989172,-125.75,230.188,67.10862376237624,208.05063456659155,-86.531,732.375
forehand,97,11.125626741739993,0.08611030927835052,1.2438489514890958,-5.0581,0.8264,1.5117690721649486,2.651691638879465,-0.6846,7.9998,0.023656701030927842,2.6956925422709275,-8.0,3.3298,-229.62598969072167,419.0086364764152,-1024.0,84.875,11.134670103092784,109.25094357286471,-281.844,390.875,97.82703092783505,172.50629806333015,-21.969,629.094
forehand,98,10.734541874738868,0.07710510204081633,1.1475865027528425,-4.1343,0.783,1.5691948979591839,2.7392095854711873,-0.7,7.9998,0.07577448979591837,2.6486096697544124,-7.6804,3.8933,-263.8845714285714,439.26517989206957,-1024.0,117.406,17.74869387755102,100.10942412643625,-177.562,332.719,87.50320408163266,149.40201552098907,-43.312,515.875
serve,102,9.927377612675423,-0.32094901960784317,1.5969036597670725,-5.085,0.8198,1.5726823529411764,2.5390928726927595,-0.5024,7.9998,0.09257941176470585,2.769299103841423,-8.0,4.2576,-246.16606862745095,414.3369386050359,-1024.0,96.781,-63.766813725490195,203.9707122730398,-553.562,354.312,136.96719607843139,207.96080522654108,-41.219,695.875
serve,101,10.1925193459739,-0.22643168316831686,1.3673231083977748,-5.4241,0.6265,1.2759415841584159,2.217279669756236,-0.5642,7.9998,0.2010089108910891,2.66229951477219,-7.5923,2.959,-249.35770297029703,408.2262191287684,-1024.0,106.312,-20.989485148514852,248.32998787327492,-505.5,697.75,98.46630693069307,176.86785900156332,-77.0,707.438
serve,103,9.44511444121126,-0.10942912621359224,1.1672581867313974,-4.2556,0.6221,1.467104854368932,2.5746823140585615,-0.5515,7.9998,0.2629233009708738,2.4443263198086895,-6.8809,3.321,-258.9812427184466,395.9024543612621,-1024.0,49.438,-4.198766990291261,130.70199424513171,-388.469,321.844,57.449019417475725,108.68173500549874,-16.344,448.062
serve,103,10.677196973589167,0.15502815533980582,0.8493410467375848,-3.9946,0.9546,0.8975194174757282,1.9579974941254656,-0.7407,7.8396,0.27583883495145634,2.5295652474320796,-8.0,4.0049,-202.03550485436892,362.04864316501533,-1024.0,108.094,-7.309514563106796,116.79460619044796,-342.469,290.75,73.5603786407767,127.23218426940342,-6.938,561.125
serve,99,10.618418354061795,0.04790101010101009,1.1223330910076104,-4.3875,1.0149,1.2649949494949495,2.5310799151435694,-0.6934,7.9998,0.16628989898989902,2.5791025605190163,-8.0,3.9683,-265.6688686868687,407.7152707999638,-1024.0,68.906,-8.676404040404039,112.77172297193553,-342.938,205.594,73.42611111111111,139.05975616164127,-18.688,474.75
serve,98,10.983885693713871,0.051821428571428574,1.2193731402458647,-4.8655,0.8899,1.3123642857142856,2.5488858872804703,-0.7578,7.9998,0.39919591836734697,2.3305473696160215,-8.0,4.197,-236.22542857142858,397.26532462782734,-1024.0,85.031,0.3310102040816318,143.80702157855788,-408.656,362.75,75.0270612244898,161.04252207064383,-56.625,568.156
